Address	Latitude	Longitude
איילון 38, ראש העין	32.0909252	34.9777887
שכונה ד', בית שאן	32.497103	35.497336
אבו שהאב, כרמיאל	32.914671	35.292417
פוריה - נווה עובד, כנרת	32.743763	35.53811
שכ נווה הנחל, יזרעאל	32.505122	35.493046
בית צורי אליהו 20, תל-אביב	32.1219692	34.8007598
קקל, קרית טבעון	32.7116459	35.1201256
בלינסון, כפר סבא	32.1782968	34.9015248
מחסיה, יהודה	31.748858	35.00726
שמואל הנביא 85, ירושלים	31.7949178	35.2203457
בר סימנטוב יעקב 32, פתח תקווה	32.0335627	34.8836678
ניר עציון, ניר עציון	32.699125	34.992526
ש פלוס 200, כנרת	32.783186	35.517528
אמונים, אשקלון	31.743885	34.674492
יהודה הלוי 39, פתח תקווה	32.0869792	34.8903046
החצב 18, רחובות	31.8859754	34.8307925
רמות, כנרת	32.850365	35.665245
ויסלברגר 2 קרית נורדאו, נתניה	32.3027801	34.863568
שד רוטשילד 30, חדרה	32.4363271	34.9211516
יהודה הלוי 35, נתניה	32.3203217	34.8569277
השלום 15, באר שבע	31.2520757	34.8002428
ארבע העונות, רמלה-לוד	31.958657	34.881769
דרך בגין 144, תל-אביב	32.0768832	34.7929994
החלוץ, ירוחם	30.987804	34.929741
איילה 1, באר יעקב	31.9315356	34.8331405
שקף, אשקלון	31.51489	34.937318
ורדון, ורדון	31.663823	34.781766
דוכיפת 75 מעוף, ערד	31.2701746	35.2128318
"המ""ג 5, ירושלים"	31.7907137	35.2000116
אלומות, כנרת	32.706628	35.546088
גבעת אבני, גבעת אבני	32.775382	35.436154
"ככר י""א הספורטאים 8, טירת כרמל"	32.7652225	34.9674105
החיננית 3, חיפה	32.8164871	34.9589739
המורה אליהו, פתח תקווה	32.089305	34.8798802
דקר 8, אילת	29.5556751	34.9340803
אלי-עד, אלי-עד	32.806583	35.73657499999999
זמנהוף, קרית אתא	32.815588	35.114675
יקינטון 7, נצרת עילית	32.7248749	35.3362091
בעל התניא 12, בני ברק	32.0784138	34.8326118
חרמון 13, יבנה	31.8751576	34.75048210000001
הרב סורוצקין 9, בני ברק	32.0855765	34.8422597
המעגל 65, קרית אונו	32.0482965	34.8654179
קלאוזנר 27, מרכז-צפון	32.1761692	34.8752197
ברגר דוד 12, אשקלון	31.652647	34.5576628
סטרומה, אשדוד	31.8042032	34.6508792
ח'ואלד, ח'ואלד	32.758894	35.15837399999999
עזריה, מרכז-דרום	31.890495	34.911872
בית צבי, חדרה	32.4344449	34.9191743
יהודה הלוי 35, השרון (נתניה)	32.3203217	34.8569277
תל חי 8, השרון (נתניה)	32.3287066	34.8545366
הרדוף, עכו	32.9400092	35.0799952
רח 5035 12, נצרת	32.705215	35.285742
חירות, חירות	32.240973	34.914127
הלל אברהם 10, מרכז-דרום	31.92935779999999	34.8605972
קהילת קנדה 3, תל-אביב	32.032948	34.7534484
גולומב 6, דן	32.1825223	34.8757886
יונה בן אמיתי 4, יהודה	31.704408	34.9864646
שכ 15, רהט	31.391747	34.74392
גרניט 3, אילת	29.56472279999999	34.9425315
שמעון הצדיק 10, אלעד	32.0471921	34.9614499
דרור 2, קרית ביאליק	32.8465068	35.0958306
כפר כמא, כפר כמא	32.721105	35.442834
נצרת 908, נצרת	32.699635	35.303546
שמואל הנביא 13, קרית גת	31.6126019	34.7660088
שד גושן משה 62, קריות	32.8297725	35.0748069
מסדה 10, חיפה	32.8091276	34.9944472
הפורצים 16, פתח תקווה	32.0878342	34.8770563
כפר יאסיף, עכו	32.9520318	35.1599957
ח'ואלד (שבט), קריות	32.758894	35.15837399999999
"קק""ל 9, אשדוד"	31.7841221	34.6480155
הכנסת 6, חדרה	32.4450018	34.9038941
"אד""ם הכהן 5, תל אביב - יפו"	32.0850623	34.7766254
גבעת חיים (מאוחד), גבעת חיים (מאוחד)	32.392148	34.929447
צביה, עכו	32.889006	35.330599
שמיר, צפת	33.166754	35.659949
הנשיא, באר שבע	31.2344902	34.7677769
שכ אלבאטן, חדרה	32.4945148	35.0899083
שאר ישוב, אשקלון	31.681237	34.5855384
אורנית, מרכז-צפון	32.131924	34.99081
הגבורה 1, קרית גת	31.6079318	34.7618498
בית זיד, יזרעאל	32.702414	35.131109
סולד 24, קריות	32.841667	35.071389
שכ 6, תל שבע	31.9512433	34.9315856
ברקן 18, חולון	32.0311132	34.7643255
מעלה הארז 18, יהודה	31.7924768	35.1589643
ניין, יזרעאל	32.630986	35.349399
בני עטרות, בני עטרות	32.02147	34.910146
"שד ניל""י, זכרון יעקב"	32.5035647	34.9248942
דרך ירושלים 1, קרית עקרון	31.860133	34.8214943
שלם 32, דן	32.0474289	34.8145067
תלמי אליהו, באר שבע	31.229611	34.429114
הגיבורים 71 הדר תחתון, חיפה	32.8005375	35.0133224
הדקל, תל מונד	32.2531852	34.9181001
יואב 21 אק.אליעזר, חיפה	32.7940463	34.989571
בית אל, בית אל	31.94159999999999	35.222734
כרמי יוסף, כרמי יוסף	31.848024	34.921347
"יד רמב""ם, יד רמב""ם"	31.899841	34.900086
עין חרוד (מאוחד), עין חרוד (מאוחד)	32.556806	35.392995
כנרת (מושבה), כנרת	32.723787	35.565242
הבושם, מבשרת ציון	31.7958503	35.1348735
דם המכבים 9, מרכז-דרום	31.9072864	35.0123971
מגדל עז, מגדל עוז	31.640932	35.143139
שד גולומב אליהו 4, חיפה	32.8103685	34.9901495
וולפסון 14, עפולה	32.6039065	35.2856921
גלבוע 12, גבעתיים	32.0726756	34.8174182
נתיב השיירה, עכו	32.991185	35.130745
"יד רמב""ם, רמלה-לוד"	31.899841	34.900086
חשמונאים, גן יבנה	31.7834926	34.6921782
ויצמן 41, הרצליה	32.1663069	34.8379546
מצולות ים 1, דן	32.0643554	34.8061655
"עגנון ש""י 12, קריות"	32.841667	35.071389
גפן, יהודה	31.7401919	34.8796952
"מהריק""א 3, פתח תקווה"	32.0993419	34.9419841
שד בן גוריון 34, איילון	32.0844278	34.7736676
הרצל 1, מרכז-צפון	31.8793608	34.8181987
כלי שיר 9, מרכז-צפון	32.0501556	34.9485664
עדש 7 שכון עמישב, פתח תקווה	32.075593	34.91227
המלך שלמה 43, אשדוד	31.7716663	34.6442986
שיבת ציון, אשקלון	31.6576216	34.58025
קרית שמונה 13, חולון	32.0073425	34.786293
שרת 21, נתניה	32.3391147	34.8627318
רבי מאיר 8, השרון (נתניה)	32.3439035	34.8604
עינת, פתח תקווה	32.081948	34.937514
בורנשטיין צבי, באר שבע	30.9878317	34.9287078
ברקת ראובן 28, חולון	32.0093255	34.7746835
אשחר אשחר, עכו	32.885084	35.299622
שד גת 120, קרית גת	31.608813	34.7541824
גליקסון 62 סלע, נתניה	32.3319207	34.8687478
החולה 4 נוה יהושע, רמת גן	32.0602453	34.833202
שאול המלך 4, דן-צפון	32.505516	35.493871
קדרים, צפת	32.898886	35.471565
הקונגרס הציוני 39, עפולה	32.6079248	35.2802973
ישעי, ישעי	31.752969	34.962586
מיכשוילי 17, אשקלון	31.7911004	34.6553408
תבור 15, קרית ים	32.8549818	35.0829195
קרן היסוד 32, יזרעאל	32.6739208	35.2448501
שד קרן קימת, קרית מוצקין	32.838202	35.079523
הבנים, אבן יהודה	32.2807061	34.8835505
דולב 11, דימונה	31.0797817	35.0429135
הרצוג 28, דן	31.6580162	35.1242561
רבי עקיבא 29, מודיעין עילית	31.9403739	35.0437853
פומבדיתא 16, דן	32.0817781	34.7882251
צונדק 62 רמות אלון, ירושלים	31.810447	35.2001008
קבוץ גלויות 5, באר שבע	31.313995	34.61485
עיר עתיקה 11, עכו	32.921918	35.068105
שד נורדאו 63, תל אביב - יפו	32.0924812	34.7791798
אלכסנדר ינאי 16, דן	32.0931384	34.7826342
הכנסת 8, איילון	32.0158789	34.7869973
כיתה א 1. ו-ב 1. טייבה, טייבה	32.266892	35.009675
ירמיהו 16, איילון	32.017902	34.794459
פחד יצחק 8, תל אביב - יפו	32.0358793	34.7472392
המעגל 19, דן	32.076304	34.8169006
אמירים, צפת	32.937351	35.45036500000001
גיניגר, גיניגר	32.663419	35.259861
בית גוברין, בית גוברין	31.61288	34.895568
גולן, נירית	32.1462831	34.9846976
עין גנים 27, פתח תקווה	32.088159	34.8948516
אלמוג, אלמוג	31.790034	35.461968
כפר בלום, צפת	33.172527	35.607938
צ'רניאבסקי אהרון 14, חיפה	32.79008	35.0131184
שטמפפר 4, השרון (נתניה)	32.328945	34.8550263
כורזים, כורזים	32.911112	35.55015
שוהם נוה אפרים 1, יהוד-מונוסון	32.0294647	34.874112
פילדלפיה 6, איילון	32.0276177	34.7630095
בני נצרים, בני נצרים	31.143513	34.316403
בלום לאון 9, חיפה	32.7986957	34.9985323
יטבתה, יטבתה	29.896322	35.059227
הגבורים 33, בת ים	32.031618	34.7565772
ג'לג'וליה, ג'לג'וליה	32.1524568	34.9539749
ברש אשר 2, תל אביב - יפו	32.1701531	34.83784440000001
ש גבעת המורה, עפולה	32.62647	35.329527
התשבי 43 מרכז הכרמל, חיפה	32.8132993	34.9785369
מבצע משה 39, ראשון לציון	31.9826265	34.7824079
קריית חינוך 7, מגדל העמק	32.6798194	35.240691
כוכבי דוד 10, רחובות	31.8942147	34.8011622
סיגלון 7, השרון (נתניה)	32.321458	34.853196
הרקפת, רחובות	31.8764643	34.8118114
האדמור מגור 92, בני ברק	32.0831259	34.835952
בן יאיר אלעזר 28, ערד	31.2582711	35.2090966
הנגב 9, גני תקווה	32.0622081	34.8765157
מרכוס ברוך 9, חיפה	32.8106825	35.0019454
מרבד הקסמים 8, פתח תקווה	32.0970485	34.9456997
בגין מנחם 19, רחובות	31.9021923	34.8252074
זית 16, קריות	32.841667	35.071389
הארזים מעלות, מעלות-תרשיחא	33.0142763	35.2864676
בחן, השרון (נתניה)	32.321458	34.853196
רמת צבי ד.נ. גלבוע, רמת צבי	32.591962	35.414497
עפרה אולם ספורט ישן, עופרה	31.9554301	35.2565793
הנורית 16, יהודה	31.7861455	34.6561713
"הפלמ""ח, באר שבע"	31.240604	34.786707
עוספיא, עספיא	32.720882	35.05853
כפר שמאי, כפר שמאי	32.955698	35.457916
בן צבי 6 א, באר שבע	31.2439843	34.7976499
גנוסר, גינוסר	32.8499259	35.5239591
מרחביה (מושב), מרחביה (מושב)	32.6047	35.3081
יגור 2, תל-אביב	32.0567933	34.7966656
נתן 61, רמת גן	32.081674	34.8172905
מרגלית 1 אחוזה, חיפה	32.79565	34.98378
, פרדס חנה-כרכור	32.4728028	34.9742001
"ניל""י, ניל""י"	31.963415	35.04727
פרץ, רעננה	32.193332	34.855138
מרבד הקסמים 10, ראש העין	32.0975602	34.946766
רייק חביבה 2, איילון	32.0901097	34.8049627
האסיף 2, קרית אתא	32.8047034	35.0854817
תלתן 2, מודיעין-מכבים-רע	31.9068623	35.0069315
אלתוראת', יזרעאל	32.562589	35.319425
לבון, לבון	32.94118	35.286475
דיין משה 903, שדרות	31.5299987	34.6039211
הספורטאים, אילת	29.5617464	34.9384951
לובלין אהרון 9, לוד	31.9597369	34.8826774
הרב מימון 31, דן	32.0072229	34.7558522
צורן, צורן	32.277644	34.919297
גלר זאב 6, מרכז-צפון	32.1764121	34.8966615
אחד העם 20, נהריה	33.0023058	35.0940375
עטרת ד.נ. מודיעין, עטרת	32.001207	35.176982
שד האמירים, קציר-חריש	32.4891895	35.1022661
הנגב, קרית מלאכי	31.73048	34.74764
הגפן 7, רמלה-לוד	31.931566	34.872938
ויצמן 74, תל-אביב	32.0926919	34.7907342
"55 ל""קק, אשדוד"	31.804381	34.655314
פנקס, עכו	32.925206	35.0757001
שבזי, חדרה	32.445735	34.9249616
ביאליק 33, דן-דרום	32.01344	34.772233
, בית חשמונאי	31.890298	34.917599
"גבעת חן, גבעת ח""ן"	32.16758	34.875514
תאשור, תאשור	31.371709	34.643547
בנאי יוסי 9, רמלה-לוד	31.9148	34.8710666
אהלי יוסף 15, ירושלים	31.7963527	35.2161348
מנוחה ונחלה 58, רחובות	31.8994309	34.8164477
שזור, עכו	32.933936	35.354523
עין החורש, עין החורש	32.385871	34.939994
כפר רות, מרכז-דרום	31.910378	35.035309
דיין משה 3, גבעת שמואל	32.0732457	34.856121
ג'ון קנדי 8, ראש העין	32.0909799	34.9524282
רחלים, מרכז-צפון	32.10246	35.257756
ספרא 34, קרית מלאכי	31.730174	34.744954
בר אילן 73, דן-דרום	32.0691989	34.8430876
מבצע דני 23, ראש העין	32.0959617	34.9747502
דן, צפת	32.964127	35.494171
שמואל ירחינאי 5, תל-אביב	32.0453831	34.7550707
ניר דוד (תל עמל), ניר דוד (תל עמל)	32.504062	35.457622
ההגשמה 3, אשדוד	31.7890401	34.6431487
רח 4021 9, נצרת	32.699635	35.303546
יגאל 39, חדרה	32.4250767	34.9466141
מעגלים, באר שבע	31.398859	34.598239
חספין, חספין	32.8456305	35.7929907
ברקת ראובן 28, דן-דרום	32.0093255	34.7746835
ברית ערים, שדרות	31.5254288	34.6009907
קצות החושן 7, מרכז-דרום	31.9418935	34.8300147
דוד רזיאל 92 תלפיות מזרח, ירושלים	31.7478796	35.2315323
צאלים, באר שבע	31.2215087	34.8181918
תמרה יזרעאל, טמרה )יזרעאל(	32.634918	35.402699
שד עוזיהו, אשקלון	31.6687885	34.5742523
גולומב 15, דן-צפון	32.9354035	35.095286
הרואה 212, רמת גן	32.066565	34.8235646
הגאון מוילנה 27, מרכז-צפון	31.9669492	34.8049019
גלר זאב 29, מרכז-צפון	32.1725121	34.8965107
בן זאב יהודה 3, יהודה	31.7423527	34.9937416
קדושי בגדד 1 שכונה ה', באר שבע	31.2530453	34.7821274
הרימון 5, יזרעאל	32.6127798	35.2873013
רימון 8, חדרה	32.4340458	34.9196518
בקמן, נתניה	32.321458	34.853196
שכ 6, באר שבע	31.9512433	34.9315856
חמניות, יזרעאל	32.6066396	35.3466253
שכ ע'רבי, אום אל-פחם	32.517127	35.148529
ג'וואריש, רמלה	31.923146	34.84656
הציונות 107, אשדוד	31.7855857	34.6396458
זנוח, יהודה	31.733813	34.999369
הצבעוני 2, עכו	32.925983	35.0958665
אשל אברהם 17, בני ברק	32.08333	34.8434025
"דרך ד""ר פלד ישראל, רמלה-לוד"	31.951014	34.888075
בית ג'ן, כרמיאל	32.965655	35.381268
אלרחמה, באר שבע	31.3007564	34.9506447
גולדה מאיר 92 רמת גולדה, חיפה	32.77017590000001	35.0065893
טייבה 1, השרון (נתניה)	32.266892	35.009675
הטורים 23, ירושלים	31.7890167	35.2102531
עוזיר, עוזייר	32.8073377	35.2654189
הר נבו-הר סיני שכון שביב, הרצליה	32.174713	34.855663
ג'ולס, ג'ולס	32.94498	35.184243
ייבין יהושע 7, באר שבע	31.2378601	34.7650161
הנביאים, אשקלון	31.6588234	34.5820322
ש אלי כהן, בית שאן	32.497103	35.497336
גבע, יזרעאל	32.56653000000001	35.37216
בגין מנחם 7, רחובות	31.9021923	34.8252074
חסידי אומות העולם 13 רמת אלון, חיפה	32.778225	35.0138635
יואל 81, בני ברק	32.0907742	34.8364292
יפתח הגלעדי 11, אשקלון	31.6829604	34.5716366
אל קודס, מרכז-צפון	32.1482493	34.9532757
ער אציל, חדרה	32.4244134	34.9328171
גולומב, מרכז-צפון	31.9321722	34.8033789
קורצ'ק, קדימה-צורן	32.277644	34.919297
שלווה, אשקלון	31.6983603	34.5807133
"נח""ל 2, חיפה"	32.8267209	34.9782719
הר כנען 2 ברנע, אשקלון	31.6822672	34.5759831
"כפר אז""ר, רמת גן"	32.0584275	34.8417207
אבני איתן, כנרת	32.824808	35.765777
מוריה 16, נוף איילון	31.8666864	34.9848771
כפר יהושע, יזרעאל	32.681639	35.151976
אורה 6, רמת גן	32.0803498	34.8157554
הגלעד 1, השרון (נתניה)	32.3101949	34.872465
ההדרים 21, השרון (נתניה)	32.2636358	34.8477791
